"iteration","lambda1","lambda2"
8329,0.3339885646,0.5722718205
8330,0.3300052497,0.5578872805
8331,0.3300052497,0.5578872805
8332,0.3300052497,0.5578872805
8333,0.3300052497,0.5578872805
8334,0.3470175477,0.5360085002
8335,0.3274134226,0.5135001152
8336,0.3212452714,0.541963692
8337,0.3212452714,0.541963692
8338,0.3212452714,0.541963692
8339,0.3212452714,0.541963692
8340,0.3368799705,0.5454255367
8341,0.3367735862,0.5737388571
8342,0.3367735862,0.5737388571
8343,0.3367735862,0.5737388571
8344,0.3367735862,0.5737388571
8345,0.3367735862,0.5737388571
8346,0.3312616438,0.5619360942
8347,0.3312616438,0.5619360942
8348,0.3096239441,0.5449117988
8349,0.3278605122,0.5418173002
8350,0.3278605122,0.5418173002
8351,0.3243701163,0.5114527335
8352,0.3131751127,0.5188862551
8353,0.3131751127,0.5188862551
8354,0.3172066625,0.5257889296
8355,0.3291101864,0.5256229825
8356,0.3291101864,0.5256229825
8357,0.3291101864,0.5256229825
8358,0.3291101864,0.5256229825
8359,0.3437692997,0.5292246441
8360,0.3437692997,0.5292246441
8361,0.3279191017,0.5220201868
8362,0.3279191017,0.5220201868
8363,0.3500765833,0.5232247085
8364,0.3287944772,0.5024408791
8365,0.3287944772,0.5024408791
8366,0.3287944772,0.5024408791
8367,0.3287944772,0.5024408791
8368,0.3287944772,0.5024408791
8369,0.3287944772,0.5024408791
8370,0.3287944772,0.5024408791
8371,0.3287944772,0.5024408791
8372,0.3287944772,0.5024408791
8373,0.3130338549,0.5026759734
8374,0.332306755,0.5084649482
8375,0.332306755,0.5084649482
8376,0.332306755,0.5084649482
8377,0.3373672499,0.5415457617
8378,0.3373672499,0.5415457617
8379,0.3373672499,0.5415457617
8380,0.2971543524,0.5246351695
8381,0.2971543524,0.5246351695
8382,0.3128674728,0.5479655616
8383,0.3108002187,0.5465764383
8384,0.2995310699,0.542006491
8385,0.2995310699,0.542006491
8386,0.2995310699,0.542006491
8387,0.2995310699,0.542006491
8388,0.2995310699,0.542006491
8389,0.2995310699,0.542006491
8390,0.2856059683,0.5583198823
8391,0.2856059683,0.5583198823
8392,0.3143850937,0.5533041134
8393,0.3351910582,0.550742043
8394,0.3361112436,0.5630635494
8395,0.3361112436,0.5630635494
8396,0.3361112436,0.5630635494
8397,0.3361112436,0.5630635494
8398,0.3672177051,0.5549718318
8399,0.3672177051,0.5549718318
8400,0.3672177051,0.5549718318
8401,0.3672177051,0.5549718318
8402,0.3672177051,0.5549718318
8403,0.3672177051,0.5549718318
8404,0.3885646237,0.5628015298
8405,0.3468346152,0.5540184769
8406,0.3468346152,0.5540184769
8407,0.3608249517,0.539460496
8408,0.3608249517,0.539460496
8409,0.3597027569,0.528116584
8410,0.3523025217,0.5239754368
8411,0.3523025217,0.5239754368
8412,0.3296508961,0.5369158871
8413,0.3177696251,0.5326710876
8414,0.3177696251,0.5326710876
8415,0.3373333812,0.543873907
8416,0.3248101811,0.5452260706
8417,0.3296807112,0.5233800124
8418,0.3432803881,0.554737221
8419,0.3432803881,0.554737221
8420,0.3432803881,0.554737221
8421,0.3432803881,0.554737221
8422,0.3289768865,0.5346352877
8423,0.3289768865,0.5346352877
8424,0.3289768865,0.5346352877
8425,0.3289768865,0.5346352877
8426,0.3289768865,0.5346352877
8427,0.3289768865,0.5346352877
8428,0.3289768865,0.5346352877
8429,0.3289768865,0.5346352877
8430,0.3177794439,0.5125357122
8431,0.3177794439,0.5125357122
8432,0.3177794439,0.5125357122
8433,0.2877208893,0.5333448282
8434,0.2877208893,0.5333448282
8435,0.2958639828,0.5463935758
8436,0.3112125122,0.5506140399
8437,0.3112125122,0.5506140399
8438,0.3102682023,0.544316443
8439,0.3102682023,0.544316443
8440,0.3102682023,0.544316443
8441,0.3091702837,0.5564225669
8442,0.3127609749,0.5697149081
8443,0.3127609749,0.5697149081
8444,0.3154084308,0.576415159
8445,0.3098982311,0.5793422721
8446,0.3098982311,0.5793422721
8447,0.3098982311,0.5793422721
8448,0.3137634972,0.5808657803
8449,0.3137634972,0.5808657803
8450,0.3137634972,0.5808657803
8451,0.3092012862,0.5647634431
8452,0.3092012862,0.5647634431
8453,0.3092012862,0.5647634431
8454,0.3092012862,0.5647634431
8455,0.3092012862,0.5647634431
8456,0.303141421,0.5570090447
8457,0.3156837306,0.5351666497
8458,0.3147906193,0.5109341711
8459,0.3147906193,0.5109341711
8460,0.3014148281,0.5021713704
8461,0.3014148281,0.5021713704
8462,0.2884504717,0.5112991668
8463,0.2932851842,0.5238980816
8464,0.2932851842,0.5238980816
8465,0.2932851842,0.5238980816
8466,0.2932851842,0.5238980816
8467,0.2932851842,0.5238980816
8468,0.2932851842,0.5238980816
8469,0.2932851842,0.5238980816
8470,0.2898344629,0.527155919
8471,0.2779524297,0.5383630882
8472,0.2779524297,0.5383630882
8473,0.2779524297,0.5383630882
8474,0.2779524297,0.5383630882
8475,0.2779524297,0.5383630882
8476,0.2779524297,0.5383630882
8477,0.2779524297,0.5383630882
8478,0.2779524297,0.5383630882
8479,0.2900918009,0.5294319593
8480,0.2900918009,0.5294319593
8481,0.2900918009,0.5294319593
8482,0.2900918009,0.5294319593
8483,0.3008985463,0.5085342547
8484,0.3008985463,0.5085342547
8485,0.311110801,0.5242022839
8486,0.3073596787,0.5564463351
8487,0.3099021353,0.5566162309
8488,0.3099021353,0.5566162309
8489,0.3099021353,0.5566162309
8490,0.3099021353,0.5566162309
8491,0.3211577934,0.5487356932
8492,0.3103884926,0.5514820232
8493,0.3103884926,0.5514820232
8494,0.3310878387,0.5384873608
8495,0.3310878387,0.5384873608
8496,0.2972827159,0.5624390605
8497,0.3198889326,0.5678197388
8498,0.3198889326,0.5678197388
8499,0.3198889326,0.5678197388
8500,0.3198889326,0.5678197388
8501,0.3198889326,0.5678197388
8502,0.319039425,0.5469441443
8503,0.3165927342,0.5550445243
8504,0.3118353148,0.5378020179
8505,0.3118353148,0.5378020179
8506,0.3118353148,0.5378020179
8507,0.3118353148,0.5378020179
8508,0.3140704865,0.5488566283
8509,0.3031374571,0.5816648361
8510,0.2909551033,0.554699367
8511,0.2909551033,0.554699367
8512,0.2909551033,0.554699367
8513,0.2972280472,0.5551322235
8514,0.2972280472,0.5551322235
8515,0.2972280472,0.5551322235
8516,0.2972280472,0.5551322235
8517,0.2972280472,0.5551322235
8518,0.3176551953,0.5530922863
8519,0.3176551953,0.5530922863
8520,0.3176551953,0.5530922863
8521,0.3176551953,0.5530922863
8522,0.3176551953,0.5530922863
8523,0.3204540284,0.5630660044
8524,0.3097502624,0.5541411315
8525,0.3288415082,0.5764764014
8526,0.3094680626,0.5846180339
8527,0.3060162474,0.5949430511
8528,0.3060162474,0.5949430511
8529,0.3047520197,0.5883830343
8530,0.3047520197,0.5883830343
8531,0.3047520197,0.5883830343
8532,0.3171047381,0.6076531343
8533,0.3171047381,0.6076531343
8534,0.3171047381,0.6076531343
8535,0.3171047381,0.6076531343
8536,0.3171047381,0.6076531343
8537,0.3146482662,0.6153130845
8538,0.3146482662,0.6153130845
8539,0.3146482662,0.6153130845
8540,0.320743462,0.5914900361
8541,0.320743462,0.5914900361
8542,0.320743462,0.5914900361
8543,0.3109480048,0.5838634864
8544,0.3163287866,0.5904247417
8545,0.3163287866,0.5904247417
8546,0.3163287866,0.5904247417
8547,0.3163287866,0.5904247417
8548,0.326002738,0.5899678389
8549,0.3346983909,0.5953572388
8550,0.3346983909,0.5953572388
8551,0.3346983909,0.5953572388
8552,0.3450473976,0.5960620385
8553,0.3450473976,0.5960620385
8554,0.3447305492,0.6017141415
8555,0.3447305492,0.6017141415
8556,0.3447305492,0.6017141415
8557,0.3394360197,0.6079542264
8558,0.3394360197,0.6079542264
8559,0.3394360197,0.6079542264
8560,0.3394360197,0.6079542264
8561,0.3337136117,0.5628836891
8562,0.3296511832,0.5856241146
8563,0.3296511832,0.5856241146
8564,0.3296511832,0.5856241146
8565,0.3296511832,0.5856241146
8566,0.3296511832,0.5856241146
8567,0.3296511832,0.5856241146
8568,0.3296511832,0.5856241146
8569,0.3296511832,0.5856241146
8570,0.2998910409,0.5661296364
8571,0.3030574501,0.5458088085
8572,0.3087471759,0.539628374
8573,0.2939242407,0.5627646237
8574,0.2939242407,0.5627646237
8575,0.2939242407,0.5627646237
8576,0.2939242407,0.5627646237
8577,0.310136204,0.560561733
8578,0.310136204,0.560561733
8579,0.310136204,0.560561733
8580,0.3070747301,0.5634533841
8581,0.3070747301,0.5634533841
8582,0.3070747301,0.5634533841
8583,0.3070747301,0.5634533841
8584,0.3070747301,0.5634533841
8585,0.3070747301,0.5634533841
8586,0.3070747301,0.5634533841
8587,0.3070747301,0.5634533841
8588,0.313805966,0.6119568933
8589,0.313805966,0.6119568933
8590,0.313805966,0.6119568933
8591,0.3361187038,0.5684233558
8592,0.3361187038,0.5684233558
8593,0.3452283833,0.5517154153
8594,0.3236319158,0.5438285596
8595,0.3236319158,0.5438285596
8596,0.3236319158,0.5438285596
8597,0.3237355126,0.5284510796
8598,0.3237355126,0.5284510796
8599,0.3237355126,0.5284510796
8600,0.34268317,0.5344117264
8601,0.3596139447,0.5447537377
8602,0.3596139447,0.5447537377
8603,0.3596139447,0.5447537377
8604,0.3646305188,0.5606588739
8605,0.3614984274,0.5650362294
8606,0.3129317587,0.5473679491
8607,0.3129317587,0.5473679491
8608,0.3163474777,0.5484100188
8609,0.3163474777,0.5484100188
8610,0.3163474777,0.5484100188
8611,0.3163474777,0.5484100188
8612,0.3163474777,0.5484100188
8613,0.3260010031,0.5352355604
8614,0.2936198213,0.5280279895
8615,0.2936198213,0.5280279895
8616,0.2936198213,0.5280279895
8617,0.3200873624,0.5272722868
8618,0.3062807505,0.5194407418
8619,0.3062807505,0.5194407418
8620,0.3062807505,0.5194407418
8621,0.3062807505,0.5194407418
8622,0.3062807505,0.5194407418
8623,0.3062807505,0.5194407418
8624,0.3062807505,0.5194407418
8625,0.3062807505,0.5194407418
8626,0.3062807505,0.5194407418
8627,0.3062807505,0.5194407418
8628,0.2959289771,0.562145839
8629,0.2996371327,0.5384508491
8630,0.2996371327,0.5384508491
8631,0.2996371327,0.5384508491
8632,0.2996371327,0.5384508491
8633,0.2987518076,0.5504129228
8634,0.2987518076,0.5504129228
8635,0.3092936498,0.5378704748
8636,0.2945411253,0.5305969404
8637,0.2945411253,0.5305969404
8638,0.2786933268,0.5409974421
8639,0.2786090498,0.5559417943
8640,0.2786090498,0.5559417943
8641,0.3190845745,0.5534756355
8642,0.3061705357,0.5738511404
8643,0.3061705357,0.5738511404
8644,0.3061705357,0.5738511404
8645,0.2862375093,0.5337316487
8646,0.2862375093,0.5337316487
8647,0.2862375093,0.5337316487
8648,0.2786621082,0.5698850421
8649,0.2786621082,0.5698850421
8650,0.2786621082,0.5698850421
8651,0.2786621082,0.5698850421
8652,0.2824443282,0.5457480475
8653,0.2824443282,0.5457480475
8654,0.2824443282,0.5457480475
8655,0.2824443282,0.5457480475
8656,0.2824443282,0.5457480475
8657,0.3045141356,0.5733879317
8658,0.2904698972,0.5464676971
8659,0.2856033849,0.5634509452
8660,0.2856033849,0.5634509452
8661,0.2856033849,0.5634509452
8662,0.2856033849,0.5634509452
8663,0.2856033849,0.5634509452
8664,0.2856033849,0.5634509452
8665,0.2856033849,0.5634509452
8666,0.2856033849,0.5634509452
8667,0.2856033849,0.5634509452
8668,0.2828963648,0.5463214197
8669,0.2828963648,0.5463214197
8670,0.2828963648,0.5463214197
8671,0.2828963648,0.5463214197
8672,0.2828963648,0.5463214197
8673,0.3208961183,0.5437780298
8674,0.3272508355,0.5616924855
8675,0.3272508355,0.5616924855
8676,0.3272508355,0.5616924855
8677,0.3272508355,0.5616924855
8678,0.3272508355,0.5616924855
8679,0.3272508355,0.5616924855
8680,0.3344913728,0.559309518
8681,0.3344913728,0.559309518
8682,0.3228648514,0.572309921
8683,0.3228648514,0.572309921
8684,0.3191887114,0.5622096955
8685,0.3191887114,0.5622096955
8686,0.3097221071,0.5278882603
8687,0.3097221071,0.5278882603
8688,0.3097221071,0.5278882603
8689,0.3097221071,0.5278882603
8690,0.3097221071,0.5278882603
8691,0.3289545386,0.5546369523
8692,0.3289545386,0.5546369523
8693,0.3289545386,0.5546369523
8694,0.315037828,0.5545457519
8695,0.315037828,0.5545457519
8696,0.315037828,0.5545457519
8697,0.315037828,0.5545457519
8698,0.3113430966,0.5728331458
8699,0.3113430966,0.5728331458
8700,0.3113430966,0.5728331458
8701,0.3113430966,0.5728331458
8702,0.3113430966,0.5728331458
8703,0.3128999915,0.5644053702
8704,0.3128999915,0.5644053702
8705,0.3128999915,0.5644053702
8706,0.3201124878,0.5774805614
8707,0.3048372921,0.5987550625
8708,0.3048372921,0.5987550625
8709,0.3200421967,0.5849789553
8710,0.29840126,0.5793794106
8711,0.29840126,0.5793794106
8712,0.29840126,0.5793794106
8713,0.3211382653,0.5976973957
8714,0.3365582208,0.5877954397
8715,0.3365582208,0.5877954397
8716,0.3365582208,0.5877954397
8717,0.3468595034,0.5971181213
8718,0.3468595034,0.5971181213
8719,0.3468595034,0.5971181213
8720,0.3468595034,0.5971181213
8721,0.3468595034,0.5971181213
8722,0.3468595034,0.5971181213
8723,0.3468595034,0.5971181213
8724,0.3468595034,0.5971181213
8725,0.3468595034,0.5971181213
8726,0.3468595034,0.5971181213
8727,0.3468595034,0.5971181213
8728,0.3468595034,0.5971181213
8729,0.3468595034,0.5971181213
8730,0.3468595034,0.5971181213
8731,0.3468595034,0.5971181213
8732,0.355455071,0.5749293574
8733,0.3426590764,0.5588740314
8734,0.3426590764,0.5588740314
8735,0.3458529936,0.5835695176
8736,0.3488026619,0.5852412344
8737,0.3684876356,0.5881886291
8738,0.3626359671,0.5900450535
8739,0.3626359671,0.5900450535
8740,0.3503078781,0.5810874588
8741,0.3468076205,0.5868127182
8742,0.3468076205,0.5868127182
8743,0.3468076205,0.5868127182
8744,0.3295608158,0.5935379063
8745,0.3295608158,0.5935379063
8746,0.3485727354,0.5983219743
8747,0.3485727354,0.5983219743
8748,0.3485727354,0.5983219743
8749,0.3485727354,0.5983219743
8750,0.3485727354,0.5983219743
8751,0.3485727354,0.5983219743
8752,0.3485727354,0.5983219743
8753,0.3485727354,0.5983219743
8754,0.3417155567,0.5716144138
8755,0.3125103291,0.5649125688
8756,0.3125103291,0.5649125688
8757,0.3227411443,0.5770738677
8758,0.3165344013,0.5865951616
8759,0.3165344013,0.5865951616
8760,0.3165344013,0.5865951616
8761,0.3165344013,0.5865951616
8762,0.3165344013,0.5865951616
8763,0.3165344013,0.5865951616
8764,0.3086166998,0.5957090517
8765,0.3086166998,0.5957090517
8766,0.3086166998,0.5957090517
8767,0.3086166998,0.5957090517
8768,0.3086166998,0.5957090517
8769,0.3086166998,0.5957090517
8770,0.3260207771,0.5841080054
8771,0.3109708963,0.5825542309
8772,0.3109708963,0.5825542309
8773,0.3109708963,0.5825542309
8774,0.3109708963,0.5825542309
8775,0.3109708963,0.5825542309
8776,0.3109708963,0.5825542309
8777,0.3476048073,0.5525730723
8778,0.3487336598,0.5462405397
8779,0.3364718311,0.5504765244
8780,0.3381909377,0.5525680599
8781,0.3381909377,0.5525680599
8782,0.3369588112,0.5535864268
8783,0.3369588112,0.5535864268
8784,0.3055302804,0.5606168427
8785,0.3055302804,0.5606168427
8786,0.3055302804,0.5606168427
8787,0.3055302804,0.5606168427
8788,0.3342723025,0.5598410882
8789,0.3332352031,0.5585712137
8790,0.3332352031,0.5585712137
8791,0.3332352031,0.5585712137
8792,0.3374373722,0.5577420353
8793,0.3374373722,0.5577420353
8794,0.3374373722,0.5577420353
8795,0.3374373722,0.5577420353
8796,0.3374373722,0.5577420353
8797,0.3404807504,0.5832638647
8798,0.3404807504,0.5832638647
8799,0.3404807504,0.5832638647
8800,0.3404807504,0.5832638647
8801,0.3677051793,0.5831752587
8802,0.3677051793,0.5831752587
8803,0.3450314178,0.5375703769
8804,0.3696585231,0.5550930223
8805,0.3696585231,0.5550930223
8806,0.3696585231,0.5550930223
8807,0.3447814934,0.5678481725
8808,0.3453615385,0.5415305288
8809,0.3453615385,0.5415305288
8810,0.3475801691,0.549638935
8811,0.361729156,0.5661562524
8812,0.3433592103,0.5750812075
8813,0.3494501085,0.5744133111
8814,0.3494501085,0.5744133111
8815,0.354323575,0.5648079717
8816,0.354323575,0.5648079717
8817,0.3708606928,0.5701385494
8818,0.3708606928,0.5701385494
8819,0.3708606928,0.5701385494
8820,0.3708606928,0.5701385494
8821,0.3437039253,0.5395872853
8822,0.3410304025,0.5271676892
8823,0.3410304025,0.5271676892
8824,0.3410304025,0.5271676892
8825,0.3410304025,0.5271676892
8826,0.3625025616,0.5403862208
8827,0.3915421917,0.5197338932
8828,0.3915421917,0.5197338932
8829,0.3591531793,0.5032114095
8830,0.3591531793,0.5032114095
8831,0.3591531793,0.5032114095
8832,0.3591531793,0.5032114095
8833,0.3581304795,0.5405569402
8834,0.3581304795,0.5405569402
8835,0.3568079473,0.5159415728
8836,0.3305676764,0.5334303392
8837,0.3305676764,0.5334303392
8838,0.3305676764,0.5334303392
8839,0.3305676764,0.5334303392
8840,0.3305676764,0.5334303392
8841,0.3305676764,0.5334303392
8842,0.3338387875,0.5308550555
8843,0.3338387875,0.5308550555
8844,0.3338387875,0.5308550555
8845,0.3338387875,0.5308550555
8846,0.3221326574,0.5340056935
8847,0.3300308619,0.5506427711
8848,0.3300308619,0.5506427711
8849,0.3514767687,0.5211191085
8850,0.3514767687,0.5211191085
8851,0.3514767687,0.5211191085
8852,0.3514767687,0.5211191085
8853,0.3555868752,0.533245656
8854,0.3341204844,0.5567593632
8855,0.3341204844,0.5567593632
8856,0.3054106101,0.5608697186
8857,0.3186550208,0.5519553159
8858,0.3136336933,0.548802955
8859,0.3426137639,0.5566970268
8860,0.3426137639,0.5566970268
8861,0.3398025177,0.5534229159
8862,0.3244955346,0.5598272107
8863,0.3400043752,0.5588370643
8864,0.3282688816,0.5524742586
8865,0.3263293899,0.5757220291
8866,0.3263293899,0.5757220291
8867,0.3263293899,0.5757220291
8868,0.3263293899,0.5757220291
8869,0.3263293899,0.5757220291
8870,0.3263293899,0.5757220291
8871,0.3117719311,0.5872406771
8872,0.2930916052,0.5887684906
8873,0.2930916052,0.5887684906
8874,0.2930066711,0.5990382555
8875,0.2996295322,0.5880868076
8876,0.2978367226,0.5603004684
8877,0.2978367226,0.5603004684
8878,0.2978367226,0.5603004684
8879,0.3087249652,0.5609721708
8880,0.3087249652,0.5609721708
8881,0.3087249652,0.5609721708
8882,0.3087249652,0.5609721708
8883,0.312852702,0.5607611708
8884,0.312852702,0.5607611708
8885,0.312852702,0.5607611708
8886,0.3052696327,0.5804714955
8887,0.3052696327,0.5804714955
8888,0.3052696327,0.5804714955
8889,0.3052696327,0.5804714955
8890,0.2978916556,0.559527712
8891,0.2978916556,0.559527712
8892,0.2978916556,0.559527712
8893,0.3072905376,0.5719489483
8894,0.3072905376,0.5719489483
8895,0.3072905376,0.5719489483
8896,0.3072905376,0.5719489483
8897,0.3072905376,0.5719489483
8898,0.3012188943,0.5617976282
8899,0.3012188943,0.5617976282
8900,0.3012188943,0.5617976282
8901,0.3012188943,0.5617976282
8902,0.311500087,0.5593961719
8903,0.311500087,0.5593961719
8904,0.311500087,0.5593961719
8905,0.311500087,0.5593961719
8906,0.3056041698,0.5691871581
8907,0.3111141836,0.5483189361
8908,0.3111141836,0.5483189361
8909,0.3111141836,0.5483189361
8910,0.3111141836,0.5483189361
8911,0.3111141836,0.5483189361
8912,0.3111141836,0.5483189361
8913,0.3111141836,0.5483189361
8914,0.3111141836,0.5483189361
8915,0.2999354601,0.5435440249
8916,0.2999354601,0.5435440249
8917,0.3174823838,0.5517868627
8918,0.3167980256,0.5797594693
8919,0.3275821397,0.5734334243
8920,0.3159503527,0.582440631
8921,0.3341426143,0.5593211314
8922,0.3341426143,0.5593211314
8923,0.3083444365,0.5760142745
8924,0.3083444365,0.5760142745
8925,0.3083444365,0.5760142745
8926,0.3233040389,0.5822667051
8927,0.3068028773,0.5784495555
8928,0.3068028773,0.5784495555
8929,0.3068028773,0.5784495555
8930,0.3068028773,0.5784495555
8931,0.2915411785,0.555237178
8932,0.2915411785,0.555237178
8933,0.3310587036,0.5532999886
8934,0.3310587036,0.5532999886
8935,0.301160355,0.529048276
8936,0.3249508127,0.5356355173
8937,0.3249508127,0.5356355173
8938,0.3249508127,0.5356355173
8939,0.3249508127,0.5356355173
8940,0.3249508127,0.5356355173
8941,0.3249508127,0.5356355173
8942,0.33335132,0.5701703077
8943,0.33335132,0.5701703077
8944,0.33335132,0.5701703077
8945,0.33335132,0.5701703077
8946,0.33335132,0.5701703077
8947,0.33335132,0.5701703077
8948,0.3190428816,0.5571320092
8949,0.3288477847,0.575935198
8950,0.3288477847,0.575935198
8951,0.3288477847,0.575935198
8952,0.3288477847,0.575935198
8953,0.3288477847,0.575935198
8954,0.3108514089,0.5592050016
8955,0.3108514089,0.5592050016
8956,0.3108514089,0.5592050016
8957,0.3108514089,0.5592050016
8958,0.3108514089,0.5592050016
8959,0.3108514089,0.5592050016
8960,0.3108514089,0.5592050016
8961,0.3108514089,0.5592050016
8962,0.3108514089,0.5592050016
8963,0.3108514089,0.5592050016
8964,0.3108514089,0.5592050016
8965,0.3108514089,0.5592050016
8966,0.3108514089,0.5592050016
8967,0.3108514089,0.5592050016
8968,0.3108514089,0.5592050016
8969,0.3108514089,0.5592050016
8970,0.3108514089,0.5592050016
8971,0.3108514089,0.5592050016
8972,0.3108514089,0.5592050016
8973,0.314367087,0.5497114484
8974,0.314367087,0.5497114484
8975,0.314367087,0.5497114484
8976,0.314367087,0.5497114484
8977,0.314367087,0.5497114484
8978,0.314367087,0.5497114484
8979,0.314367087,0.5497114484
8980,0.314367087,0.5497114484
8981,0.3266043794,0.5586785334
8982,0.3266043794,0.5586785334
8983,0.3266043794,0.5586785334
8984,0.3266043794,0.5586785334
8985,0.3266043794,0.5586785334
8986,0.2858635362,0.5397567185
8987,0.2858635362,0.5397567185
8988,0.3037391217,0.5669151301
8989,0.3017276711,0.5482036033
8990,0.3155448468,0.5514660867
8991,0.3181956132,0.533118175
8992,0.3181956132,0.533118175
8993,0.3181956132,0.533118175
8994,0.3097614595,0.5442631067
8995,0.3224350099,0.5388463557
8996,0.3224350099,0.5388463557
8997,0.3224350099,0.5388463557
8998,0.3224350099,0.5388463557
8999,0.3224350099,0.5388463557
9000,0.3224350099,0.5388463557
9001,0.3224350099,0.5388463557
9002,0.3224350099,0.5388463557
9003,0.3224350099,0.5388463557
9004,0.3224350099,0.5388463557
9005,0.3141571727,0.5776445392
9006,0.3141571727,0.5776445392
9007,0.3202726288,0.5914912374
9008,0.3198347724,0.5989931742
9009,0.3220779983,0.5835648215
9010,0.3220779983,0.5835648215
9011,0.3220779983,0.5835648215
9012,0.3220779983,0.5835648215
9013,0.3220779983,0.5835648215
9014,0.3220779983,0.5835648215
9015,0.3313514081,0.5679142316
9016,0.3313514081,0.5679142316
9017,0.3313514081,0.5679142316
9018,0.3313514081,0.5679142316
9019,0.3313514081,0.5679142316
9020,0.3313514081,0.5679142316
9021,0.3313514081,0.5679142316
9022,0.3313514081,0.5679142316
9023,0.3313514081,0.5679142316
9024,0.3313514081,0.5679142316
9025,0.3044182515,0.5852394409
9026,0.3044182515,0.5852394409
9027,0.3044182515,0.5852394409
9028,0.3044182515,0.5852394409
9029,0.3044182515,0.5852394409
9030,0.3057190438,0.5780864982
9031,0.3057190438,0.5780864982
9032,0.3057190438,0.5780864982
9033,0.3057190438,0.5780864982
9034,0.3057190438,0.5780864982
9035,0.3057190438,0.5780864982
9036,0.3057190438,0.5780864982
9037,0.3057190438,0.5780864982
9038,0.3057190438,0.5780864982
9039,0.3168050872,0.554385095
9040,0.3168050872,0.554385095
9041,0.3168050872,0.554385095
9042,0.3168050872,0.554385095
9043,0.3208892089,0.5607937207
9044,0.3208892089,0.5607937207
9045,0.3294367053,0.572400363
9046,0.3254035785,0.5787044361
9047,0.3254035785,0.5787044361
9048,0.3213869358,0.5666612456
9049,0.3213869358,0.5666612456
9050,0.3213869358,0.5666612456
9051,0.3213869358,0.5666612456
9052,0.3213869358,0.5666612456
9053,0.3177829356,0.5575282237
9054,0.3099263064,0.5819982344
9055,0.3099263064,0.5819982344
9056,0.3099263064,0.5819982344
9057,0.3071359477,0.5741002996
9058,0.3071359477,0.5741002996
9059,0.3119323015,0.5797864318
9060,0.3119323015,0.5797864318
9061,0.3119323015,0.5797864318
9062,0.3236358811,0.5708778236
9063,0.3072862804,0.5765512488
9064,0.3072862804,0.5765512488
9065,0.3072862804,0.5765512488
9066,0.3072862804,0.5765512488
9067,0.3306133051,0.5639626462
9068,0.3306133051,0.5639626462
9069,0.3306133051,0.5639626462
9070,0.3306133051,0.5639626462
9071,0.3306133051,0.5639626462
9072,0.3306133051,0.5639626462
9073,0.3306133051,0.5639626462
9074,0.3306133051,0.5639626462
9075,0.3530510915,0.5644797727
9076,0.3530510915,0.5644797727
9077,0.3530510915,0.5644797727
9078,0.3835090218,0.5958541279
9079,0.3692510193,0.5717575379
9080,0.3539410798,0.5743876098
9081,0.3581665823,0.5653335356
9082,0.3337291187,0.566923301
9083,0.3468266228,0.5653641431
9084,0.3468266228,0.5653641431
9085,0.3597250249,0.5698620294
9086,0.3597250249,0.5698620294
9087,0.3700012522,0.5783056056
9088,0.3700012522,0.5783056056
9089,0.3700012522,0.5783056056
9090,0.3700012522,0.5783056056
9091,0.3700012522,0.5783056056
9092,0.3700012522,0.5783056056
9093,0.3700012522,0.5783056056
9094,0.3461331272,0.581226191
9095,0.3461331272,0.581226191
9096,0.3461331272,0.581226191
9097,0.3461331272,0.581226191
9098,0.3461331272,0.581226191
9099,0.3461331272,0.581226191
9100,0.3461331272,0.581226191
9101,0.3503442597,0.5915407245
9102,0.3517647646,0.559223276
9103,0.3517647646,0.559223276
9104,0.3517647646,0.559223276
9105,0.3517647646,0.559223276
9106,0.3517647646,0.559223276
9107,0.3517647646,0.559223276
9108,0.3517647646,0.559223276
9109,0.3517647646,0.559223276
9110,0.3540964011,0.5627521604
9111,0.3540964011,0.5627521604
9112,0.3563954277,0.5401129979
9113,0.3563954277,0.5401129979
9114,0.3563954277,0.5401129979
9115,0.3563954277,0.5401129979
9116,0.3563954277,0.5401129979
9117,0.3278744028,0.5680609473
9118,0.3260843909,0.5731300534
9119,0.332695548,0.5906635336
9120,0.332695548,0.5906635336
9121,0.3252559447,0.5926198697
9122,0.3252559447,0.5926198697
9123,0.3252559447,0.5926198697
9124,0.3252559447,0.5926198697
9125,0.3252559447,0.5926198697
9126,0.3040188019,0.5561298859
9127,0.3040188019,0.5561298859
9128,0.3040188019,0.5561298859
9129,0.3040188019,0.5561298859
9130,0.3040188019,0.5561298859
9131,0.3040188019,0.5561298859
9132,0.3040188019,0.5561298859
9133,0.3040188019,0.5561298859
9134,0.3040188019,0.5561298859
9135,0.3040188019,0.5561298859
9136,0.3040188019,0.5561298859
9137,0.3040188019,0.5561298859
9138,0.2901566658,0.5720799297
9139,0.2957364757,0.5846681409
9140,0.293728152,0.5682370106
9141,0.293728152,0.5682370106
9142,0.293728152,0.5682370106
9143,0.3052674551,0.5887572075
9144,0.3052674551,0.5887572075
9145,0.3052674551,0.5887572075
9146,0.3052674551,0.5887572075
9147,0.3052674551,0.5887572075
9148,0.3098292227,0.5810660766
9149,0.3098292227,0.5810660766
9150,0.3098292227,0.5810660766
9151,0.3098292227,0.5810660766
9152,0.3098292227,0.5810660766
9153,0.3098292227,0.5810660766
9154,0.3098292227,0.5810660766
9155,0.3098292227,0.5810660766
9156,0.3098292227,0.5810660766
9157,0.3098292227,0.5810660766
9158,0.3117446101,0.5799729954
