"iteration","B0","Bx1","Bx2"
8688,2.094181701,0.5901482368,-1.467905633
8689,2.094181701,0.5901482368,-1.467905633
8690,2.078244236,0.5978000024,-1.477342688
8691,2.051271675,0.5945996045,-1.44644472
8692,2.072618305,0.5456722742,-1.433226085
8693,2.083634814,0.5628640961,-1.432033159
8694,2.083312499,0.5637372959,-1.43349086
8695,2.083312499,0.5637372959,-1.43349086
8696,2.103900445,0.5694531728,-1.410515348
8697,2.103900445,0.5694531728,-1.410515348
8698,2.106566626,0.5669413638,-1.431325296
8699,2.090683137,0.5849145837,-1.468492928
8700,2.090683137,0.5849145837,-1.468492928
8701,2.090683137,0.5849145837,-1.468492928
8702,2.047312008,0.5665467724,-1.483839517
8703,2.03674918,0.5749976046,-1.481232383
8704,2.055914553,0.5630646958,-1.463117893
8705,2.034554004,0.574556105,-1.481858056
8706,2.034554004,0.574556105,-1.481858056
8707,2.043856639,0.5507393632,-1.508505717
8708,2.043856639,0.5507393632,-1.508505717
8709,2.043856639,0.5507393632,-1.508505717
8710,2.038868173,0.5570101417,-1.49008628
8711,2.038868173,0.5570101417,-1.49008628
8712,2.038868173,0.5570101417,-1.49008628
8713,2.02523323,0.5488870186,-1.482122807
8714,2.026648745,0.5237673709,-1.445813297
8715,2.02091421,0.5541209334,-1.41911661
8716,2.00624804,0.5462538674,-1.423437938
8717,2.038123025,0.5573693891,-1.411623152
8718,2.078495782,0.6174772856,-1.415675513
8719,2.078495782,0.6174772856,-1.415675513
8720,2.078495782,0.6174772856,-1.415675513
8721,2.051620607,0.6048466541,-1.427603211
8722,2.065038017,0.6009049644,-1.434954462
8723,2.065038017,0.6009049644,-1.434954462
8724,2.065038017,0.6009049644,-1.434954462
8725,2.071824704,0.6044897776,-1.437549276
8726,2.07981729,0.5986713698,-1.453923107
8727,2.07981729,0.5986713698,-1.453923107
8728,2.078041888,0.6017281633,-1.457461009
8729,2.078041888,0.6017281633,-1.457461009
8730,2.078041888,0.6017281633,-1.457461009
8731,2.050144341,0.6140074653,-1.434033067
8732,2.036782159,0.601871002,-1.475859307
8733,2.036718802,0.6239237714,-1.48581557
8734,2.036718802,0.6239237714,-1.48581557
8735,2.06440005,0.6193996863,-1.467095756
8736,2.06440005,0.6193996863,-1.467095756
8737,2.016270086,0.6174208173,-1.509243569
8738,2.041184217,0.6216343579,-1.495387029
8739,2.056818599,0.5797022144,-1.486849757
8740,2.056818599,0.5797022144,-1.486849757
8741,2.025652963,0.5667796141,-1.505214639
8742,2.057044526,0.6168722602,-1.501589865
8743,2.057044526,0.6168722602,-1.501589865
8744,2.057044526,0.6168722602,-1.501589865
8745,2.065989715,0.6028231837,-1.485553275
8746,2.043154509,0.603392968,-1.470607775
8747,2.043154509,0.603392968,-1.470607775
8748,2.043154509,0.603392968,-1.470607775
8749,2.043154509,0.603392968,-1.470607775
8750,2.043154509,0.603392968,-1.470607775
8751,2.043154509,0.603392968,-1.470607775
8752,2.054019673,0.5987167129,-1.491975095
8753,2.076867187,0.6203360163,-1.479819996
8754,2.10827741,0.5804581526,-1.465693512
8755,2.108812206,0.5874854674,-1.483184125
8756,2.108812206,0.5874854674,-1.483184125
8757,2.077601095,0.6019411618,-1.48293861
8758,2.077601095,0.6019411618,-1.48293861
8759,2.077601095,0.6019411618,-1.48293861
8760,2.077601095,0.6019411618,-1.48293861
8761,2.077601095,0.6019411618,-1.48293861
8762,2.077601095,0.6019411618,-1.48293861
8763,2.034401366,0.5802666345,-1.485926022
8764,2.034401366,0.5802666345,-1.485926022
8765,2.034401366,0.5802666345,-1.485926022
8766,2.034401366,0.5802666345,-1.485926022
8767,2.052548344,0.5880908935,-1.467632634
8768,2.052548344,0.5880908935,-1.467632634
8769,2.085218176,0.585024011,-1.463084644
8770,2.085218176,0.585024011,-1.463084644
8771,2.067511851,0.5856556149,-1.457974317
8772,2.030893114,0.5865669077,-1.476742767
8773,2.030893114,0.5865669077,-1.476742767
8774,2.017874312,0.5763024013,-1.47226994
8775,2.048102097,0.5985025036,-1.458154416
8776,2.069470645,0.5735151805,-1.461128725
8777,2.071453804,0.5853240023,-1.487778063
8778,2.071453804,0.5853240023,-1.487778063
8779,2.08915885,0.578045924,-1.492259246
8780,2.08915885,0.578045924,-1.492259246
8781,2.08915885,0.578045924,-1.492259246
8782,2.072630425,0.578106581,-1.47931392
8783,2.072630425,0.578106581,-1.47931392
8784,2.075173422,0.5653708364,-1.493153238
8785,2.075173422,0.5653708364,-1.493153238
8786,2.040483682,0.5682838709,-1.526981891
8787,2.021201248,0.5621481164,-1.5223066
8788,2.021201248,0.5621481164,-1.5223066
8789,2.004935303,0.5812423678,-1.498806208
8790,2.008328844,0.5800738428,-1.493588977
8791,2.027841358,0.5280989869,-1.492858813
8792,2.027841358,0.5280989869,-1.492858813
8793,2.050235355,0.5235580644,-1.516147982
8794,2.075607373,0.5814526313,-1.518571272
8795,2.075607373,0.5814526313,-1.518571272
8796,2.075607373,0.5814526313,-1.518571272
8797,2.065171996,0.5933309905,-1.521931866
8798,2.092646275,0.5766249563,-1.494778877
8799,2.102420146,0.5656099904,-1.482857236
8800,2.102420146,0.5656099904,-1.482857236
8801,2.097627929,0.5302986019,-1.473192867
8802,2.097627929,0.5302986019,-1.473192867
8803,2.088772361,0.5141380429,-1.442770196
8804,2.098010934,0.5203982484,-1.431029011
8805,2.103503721,0.5429396175,-1.446323224
8806,2.114207016,0.5354586455,-1.459381631
8807,2.114207016,0.5354586455,-1.459381631
8808,2.114047203,0.551822292,-1.500500533
8809,2.114047203,0.551822292,-1.500500533
8810,2.118976665,0.5650496641,-1.506958119
8811,2.118976665,0.5650496641,-1.506958119
8812,2.082718528,0.5892902137,-1.485616238
8813,2.082718528,0.5892902137,-1.485616238
8814,2.097105856,0.5573662082,-1.489336239
8815,2.097105856,0.5573662082,-1.489336239
8816,2.066932394,0.5621508454,-1.467056404
8817,2.066932394,0.5621508454,-1.467056404
8818,2.066932394,0.5621508454,-1.467056404
8819,2.066932394,0.5621508454,-1.467056404
8820,2.066932394,0.5621508454,-1.467056404
8821,2.053060478,0.5677799729,-1.488893186
8822,2.053060478,0.5677799729,-1.488893186
8823,2.053060478,0.5677799729,-1.488893186
8824,2.097193224,0.5808943565,-1.495065904
8825,2.097193224,0.5808943565,-1.495065904
8826,2.097193224,0.5808943565,-1.495065904
8827,2.108647308,0.5956352955,-1.460530456
8828,2.108647308,0.5956352955,-1.460530456
8829,2.108647308,0.5956352955,-1.460530456
8830,2.106977536,0.5661203293,-1.467691479
8831,2.093592891,0.5247309896,-1.453577637
8832,2.093592891,0.5247309896,-1.453577637
8833,2.080926682,0.5512656332,-1.492858385
8834,2.090081968,0.5318906971,-1.477986152
8835,2.105070175,0.5309886993,-1.495283253
8836,2.105070175,0.5309886993,-1.495283253
8837,2.105070175,0.5309886993,-1.495283253
8838,2.078151166,0.5340137057,-1.531108241
8839,2.078151166,0.5340137057,-1.531108241
8840,2.064493256,0.5615696449,-1.537513201
8841,2.04313129,0.5740462464,-1.493222492
8842,2.054923368,0.5578021522,-1.482872076
8843,2.098556103,0.5854450837,-1.49210511
8844,2.094993632,0.5726866985,-1.4934608
8845,2.035935192,0.5756456103,-1.47634727
8846,2.035935192,0.5756456103,-1.47634727
8847,2.035935192,0.5756456103,-1.47634727
8848,2.035935192,0.5756456103,-1.47634727
8849,2.086107073,0.5756502005,-1.479855363
8850,2.056422625,0.5763650382,-1.495382134
8851,2.056422625,0.5763650382,-1.495382134
8852,2.046498874,0.5318582966,-1.502489634
8853,2.061076489,0.5460392787,-1.509961478
8854,2.061076489,0.5460392787,-1.509961478
8855,2.039753124,0.5517017799,-1.526672379
8856,2.058822922,0.4900859476,-1.530342078
8857,2.070913151,0.4829139454,-1.533060947
8858,2.070913151,0.4829139454,-1.533060947
8859,2.070913151,0.4829139454,-1.533060947
8860,2.070913151,0.4829139454,-1.533060947
8861,2.070913151,0.4829139454,-1.533060947
8862,2.070913151,0.4829139454,-1.533060947
8863,2.070913151,0.4829139454,-1.533060947
8864,2.070913151,0.4829139454,-1.533060947
8865,2.070913151,0.4829139454,-1.533060947
8866,2.070913151,0.4829139454,-1.533060947
8867,2.072026248,0.491490301,-1.54950891
8868,2.057788224,0.5101439889,-1.514683752
8869,2.05456385,0.5147265788,-1.51275734
8870,2.054816416,0.505120771,-1.478058734
8871,2.054816416,0.505120771,-1.478058734
8872,2.049843859,0.5187303061,-1.441969814
8873,2.062371959,0.5415826948,-1.461173863
8874,2.062371959,0.5415826948,-1.461173863
8875,2.031182853,0.584113128,-1.510414102
8876,2.016642145,0.5705476705,-1.4788219
8877,2.016642145,0.5705476705,-1.4788219
8878,2.015053495,0.57597565,-1.500506351
8879,2.021573118,0.5533326772,-1.498345433
8880,2.014328128,0.5835218602,-1.48407093
8881,2.014328128,0.5835218602,-1.48407093
8882,2.014328128,0.5835218602,-1.48407093
8883,2.002996646,0.6012303495,-1.444329705
8884,2.028360654,0.6002072363,-1.470956889
8885,1.989769192,0.6298471672,-1.486406443
8886,1.999573122,0.6045512535,-1.481225289
8887,2.009203976,0.6001783458,-1.497650763
8888,2.009203976,0.6001783458,-1.497650763
8889,2.008896243,0.5491573725,-1.439470779
8890,2.008896243,0.5491573725,-1.439470779
8891,2.020347251,0.5244076733,-1.442127387
8892,2.043595187,0.5169561959,-1.431791863
8893,2.038962144,0.519161797,-1.479044954
8894,2.038962144,0.519161797,-1.479044954
8895,2.038962144,0.519161797,-1.479044954
8896,2.036351423,0.5117993369,-1.505506849
8897,2.067891889,0.5161618729,-1.49075741
8898,2.067891889,0.5161618729,-1.49075741
8899,2.075816362,0.5508986851,-1.468473649
8900,2.075816362,0.5508986851,-1.468473649
8901,2.075816362,0.5508986851,-1.468473649
8902,2.052910358,0.5393501822,-1.468274379
8903,2.073598498,0.5491546587,-1.451155721
8904,2.124613766,0.5549500859,-1.469903076
8905,2.124613766,0.5549500859,-1.469903076
8906,2.124613766,0.5549500859,-1.469903076
8907,2.098350121,0.567481381,-1.492724176
8908,2.101830454,0.5947732348,-1.51993698
8909,2.087562549,0.5921330889,-1.502396738
8910,2.054876924,0.6069259455,-1.4589957
8911,2.054876924,0.6069259455,-1.4589957
8912,2.054876924,0.6069259455,-1.4589957
8913,2.04750248,0.5833080161,-1.452307934
8914,2.052102795,0.5512602127,-1.465413125
8915,2.061968751,0.5470714383,-1.467957421
8916,2.007252612,0.5727052977,-1.468432562
8917,2.009525518,0.5422783856,-1.488692415
8918,2.009525518,0.5422783856,-1.488692415
8919,2.013267755,0.5238637221,-1.471495138
8920,2.026360083,0.519763903,-1.450519761
8921,2.002814135,0.5380251455,-1.445511676
8922,2.03015222,0.5675398767,-1.443647334
8923,2.03015222,0.5675398767,-1.443647334
8924,2.03015222,0.5675398767,-1.443647334
8925,2.03015222,0.5675398767,-1.443647334
8926,2.03015222,0.5675398767,-1.443647334
8927,2.03708197,0.6126726002,-1.414632083
8928,2.03708197,0.6126726002,-1.414632083
8929,2.03708197,0.6126726002,-1.414632083
8930,2.03708197,0.6126726002,-1.414632083
8931,2.052717721,0.6141788427,-1.436736445
8932,2.052717721,0.6141788427,-1.436736445
8933,2.049766215,0.6004452956,-1.417554536
8934,2.042155914,0.5929061015,-1.41463615
8935,2.050626447,0.6044792214,-1.453407165
8936,2.049732207,0.6262795092,-1.459049596
8937,2.06279124,0.6233339184,-1.477772419
8938,2.063169178,0.6337278076,-1.451483578
8939,2.063169178,0.6337278076,-1.451483578
8940,2.063169178,0.6337278076,-1.451483578
8941,2.06225435,0.6345444441,-1.463159273
8942,2.06225435,0.6345444441,-1.463159273
8943,2.094640221,0.6394211972,-1.477890651
8944,2.100199844,0.6501564314,-1.455969706
8945,2.098993503,0.6568133715,-1.477219408
8946,2.083551542,0.6513791781,-1.487672317
8947,2.083551542,0.6513791781,-1.487672317
8948,2.083551542,0.6513791781,-1.487672317
8949,2.083551542,0.6513791781,-1.487672317
8950,2.066666014,0.6250702217,-1.465795324
8951,2.0522648,0.6144906015,-1.46984623
8952,2.0522648,0.6144906015,-1.46984623
8953,2.0522648,0.6144906015,-1.46984623
8954,2.0522648,0.6144906015,-1.46984623
8955,2.0522648,0.6144906015,-1.46984623
8956,2.067374242,0.5647544857,-1.485706812
8957,2.038401861,0.5644646154,-1.489250582
8958,2.038401861,0.5644646154,-1.489250582
8959,2.038401861,0.5644646154,-1.489250582
8960,2.053469861,0.5387159288,-1.493016289
8961,2.063488923,0.5459894252,-1.492721929
8962,2.063488923,0.5459894252,-1.492721929
8963,2.063488923,0.5459894252,-1.492721929
8964,2.063488923,0.5459894252,-1.492721929
8965,2.063488923,0.5459894252,-1.492721929
8966,2.063488923,0.5459894252,-1.492721929
8967,2.07338835,0.5722798806,-1.499201331
8968,2.083216289,0.5615422842,-1.506422997
8969,2.083216289,0.5615422842,-1.506422997
8970,2.083216289,0.5615422842,-1.506422997
8971,2.083216289,0.5615422842,-1.506422997
8972,2.083216289,0.5615422842,-1.506422997
8973,2.061316589,0.5381403622,-1.522659005
8974,2.061316589,0.5381403622,-1.522659005
8975,2.061316589,0.5381403622,-1.522659005
8976,2.061316589,0.5381403622,-1.522659005
8977,2.071670342,0.5216132589,-1.504211501
8978,2.060671744,0.5330166325,-1.47508377
8979,2.097595358,0.5386887298,-1.457642772
8980,2.073774311,0.5348933286,-1.447788726
8981,2.064291533,0.529865203,-1.46205315
8982,2.05493254,0.5589192193,-1.49154043
8983,2.05493254,0.5589192193,-1.49154043
8984,2.05493254,0.5589192193,-1.49154043
8985,2.05493254,0.5589192193,-1.49154043
8986,2.05493254,0.5589192193,-1.49154043
8987,2.044653897,0.565912619,-1.469727819
8988,2.044791961,0.5620528608,-1.484841943
8989,2.044791961,0.5620528608,-1.484841943
8990,2.044791961,0.5620528608,-1.484841943
8991,2.047780033,0.5703853737,-1.473376735
8992,2.047780033,0.5703853737,-1.473376735
8993,2.057737266,0.5571387911,-1.455828545
8994,2.018503633,0.5537650477,-1.460108501
8995,2.018503633,0.5537650477,-1.460108501
8996,2.042874419,0.5105581738,-1.440473356
8997,2.068974853,0.5099199507,-1.421123268
8998,2.036533044,0.5335967417,-1.390769902
8999,2.036533044,0.5335967417,-1.390769902
9000,2.036533044,0.5335967417,-1.390769902
9001,2.036533044,0.5335967417,-1.390769902
9002,2.036533044,0.5335967417,-1.390769902
9003,2.057518675,0.5598113632,-1.396731125
9004,2.051338745,0.5425804962,-1.38752069
9005,2.051338745,0.5425804962,-1.38752069
9006,2.024128224,0.5781262216,-1.435777703
9007,2.024128224,0.5781262216,-1.435777703
9008,2.011556679,0.5552835002,-1.452636296
9009,2.023903989,0.5602222648,-1.444182944
9010,2.023903989,0.5602222648,-1.444182944
9011,2.023903989,0.5602222648,-1.444182944
9012,2.023903989,0.5602222648,-1.444182944
9013,2.023903989,0.5602222648,-1.444182944
9014,2.046075029,0.5606193994,-1.480423104
9015,2.046075029,0.5606193994,-1.480423104
9016,2.02560705,0.5668195665,-1.488623421
9017,2.057261043,0.5607972037,-1.457219921
9018,2.061245415,0.5885836859,-1.463090917
9019,2.041043745,0.5816024491,-1.468085536
9020,2.055395637,0.570260512,-1.470015182
9021,2.077309881,0.5682746201,-1.475582028
9022,2.083708123,0.5566839706,-1.492354753
9023,2.083708123,0.5566839706,-1.492354753
9024,2.073787398,0.5272069309,-1.519475732
9025,2.074311864,0.5426120456,-1.54231443
9026,2.074311864,0.5426120456,-1.54231443
9027,2.074311864,0.5426120456,-1.54231443
9028,2.070106469,0.5492150887,-1.484473981
9029,2.050603909,0.5422331663,-1.465890858
9030,2.080741354,0.5384424236,-1.454958039
9031,2.080741354,0.5384424236,-1.454958039
9032,2.080741354,0.5384424236,-1.454958039
9033,2.080741354,0.5384424236,-1.454958039
9034,2.100977447,0.5286642614,-1.423108763
9035,2.110974913,0.5175776584,-1.453806701
9036,2.070368145,0.5056053187,-1.472804159
9037,2.070368145,0.5056053187,-1.472804159
9038,2.093054371,0.4828466653,-1.473151656
9039,2.132682546,0.4812290841,-1.450944156
9040,2.131447753,0.4909116204,-1.417112825
9041,2.131447753,0.4909116204,-1.417112825
9042,2.131447753,0.4909116204,-1.417112825
9043,2.138994792,0.5003899494,-1.415930668
9044,2.149218104,0.5382429259,-1.419330738
9045,2.149637992,0.5401603115,-1.437023271
9046,2.147283634,0.5352369302,-1.43730908
9047,2.131140145,0.5378488525,-1.453623627
9048,2.131140145,0.5378488525,-1.453623627
9049,2.129088239,0.5485027024,-1.512239748
9050,2.104255668,0.5257102491,-1.477102243
9051,2.104255668,0.5257102491,-1.477102243
9052,2.104255668,0.5257102491,-1.477102243
9053,2.087543323,0.5278617953,-1.466037704
9054,2.085888383,0.5595221881,-1.457969672
9055,2.110763419,0.5783908788,-1.464165723
9056,2.108637706,0.6037050709,-1.43878341
9057,2.108262219,0.5913025877,-1.423173644
9058,2.068797959,0.5992023891,-1.441794581
9059,2.068797959,0.5992023891,-1.441794581
9060,2.068797959,0.5992023891,-1.441794581
9061,2.063686915,0.6220647196,-1.428001456
9062,2.063686915,0.6220647196,-1.428001456
9063,2.090790695,0.6218182052,-1.423639058
9064,2.045777929,0.5494137826,-1.40518448
9065,2.045777929,0.5494137826,-1.40518448
9066,2.074460453,0.5414172596,-1.410883619
9067,2.111080976,0.5439294942,-1.439845564
9068,2.071696048,0.497370539,-1.483174894
9069,2.071696048,0.497370539,-1.483174894
9070,2.090215659,0.4998595191,-1.507369313
9071,2.07246532,0.5309550214,-1.537297296
9072,2.083467746,0.5345687963,-1.524169588
9073,2.103134584,0.5309453838,-1.504712116
9074,2.068364263,0.5167756129,-1.472787578
9075,2.075316386,0.5250603797,-1.481945591
9076,2.076799557,0.5345330104,-1.527834589
9077,2.08139023,0.556552301,-1.553626004
9078,2.08139023,0.556552301,-1.553626004
9079,2.077269677,0.5625700756,-1.551216115
9080,2.077269677,0.5625700756,-1.551216115
9081,2.077269677,0.5625700756,-1.551216115
9082,2.064241773,0.5704787088,-1.550549795
9083,2.049520722,0.6018420278,-1.556980383
9084,2.079878952,0.6056085661,-1.551727322
9085,2.097533649,0.6155253585,-1.552024714
9086,2.109859192,0.5923788994,-1.537694846
9087,2.109859192,0.5923788994,-1.537694846
9088,2.104572548,0.6006223772,-1.517582212
9089,2.123286332,0.5590856293,-1.50349971
9090,2.123286332,0.5590856293,-1.50349971
9091,2.132650445,0.5565262917,-1.509011199
9092,2.133144925,0.5865340336,-1.48272909
9093,2.093975283,0.5519176371,-1.531405396
9094,2.125666944,0.5265538237,-1.52366062
9095,2.096059785,0.5149576448,-1.512330028
9096,2.096059785,0.5149576448,-1.512330028
9097,2.104804897,0.5158292726,-1.531514039
9098,2.134661662,0.5409423819,-1.519527424
9099,2.116499469,0.5865318157,-1.48297413
9100,2.116499469,0.5865318157,-1.48297413
9101,2.116499469,0.5865318157,-1.48297413
9102,2.120879245,0.5414698105,-1.462130968
9103,2.120879245,0.5414698105,-1.462130968
9104,2.104723216,0.502062633,-1.468769905
9105,2.112086014,0.50497178,-1.485915956
9106,2.068316765,0.4880711303,-1.511287845
9107,2.047955401,0.5267841456,-1.52713362
9108,2.047955401,0.5267841456,-1.52713362
9109,2.08869112,0.5190218397,-1.542518344
9110,2.08869112,0.5190218397,-1.542518344
9111,2.079242597,0.5013337073,-1.55472693
9112,2.079746423,0.4907632986,-1.540049631
9113,2.079746423,0.4907632986,-1.540049631
9114,2.071737645,0.4818389922,-1.544872633
9115,2.077882526,0.480832964,-1.557676863
9116,2.077882526,0.480832964,-1.557676863
9117,2.077882526,0.480832964,-1.557676863
9118,2.056174395,0.5294850929,-1.545537796
9119,2.081288348,0.5491205439,-1.540674537
9120,2.024870837,0.5550874058,-1.516641582
9121,2.024870837,0.5550874058,-1.516641582
9122,2.077463754,0.5722089318,-1.485480696
9123,2.107881973,0.573513731,-1.466561756
9124,2.107881973,0.573513731,-1.466561756
9125,2.107881973,0.573513731,-1.466561756
9126,2.05939558,0.5683878352,-1.43512264
9127,2.06215269,0.5421395155,-1.420451942
9128,2.096618307,0.5508742477,-1.407946041
9129,2.1138939,0.5521947664,-1.454690963
9130,2.129890319,0.5974907353,-1.46540951
9131,2.104359419,0.5867659471,-1.471741278
9132,2.09394228,0.5988446762,-1.445325094
9133,2.072425111,0.5593030049,-1.507039372
9134,2.095919177,0.5603683422,-1.521133983
9135,2.079681433,0.555417355,-1.501852431
9136,2.079681433,0.555417355,-1.501852431
9137,2.079681433,0.555417355,-1.501852431
9138,2.066142116,0.5327588194,-1.498962403
9139,2.066142116,0.5327588194,-1.498962403
9140,2.096530114,0.5480885381,-1.505808862
9141,2.096530114,0.5480885381,-1.505808862
9142,2.096530114,0.5480885381,-1.505808862
9143,2.096530114,0.5480885381,-1.505808862
9144,2.078288776,0.5457744807,-1.518610927
9145,2.078288776,0.5457744807,-1.518610927
9146,2.078288776,0.5457744807,-1.518610927
9147,2.079964608,0.5649075704,-1.51415063
9148,2.091093849,0.6109533576,-1.496456453
9149,2.091093849,0.6109533576,-1.496456453
9150,2.124121464,0.613031998,-1.483575796
9151,2.104083225,0.6198179287,-1.502359124
9152,2.103638091,0.6098619735,-1.493397385
9153,2.117945913,0.5598909867,-1.506319946
9154,2.117945913,0.5598909867,-1.506319946
9155,2.117945913,0.5598909867,-1.506319946
9156,2.109793502,0.559138382,-1.495269659
9157,2.109793502,0.559138382,-1.495269659
9158,2.10079745,0.5738353617,-1.472067984
9159,2.10079745,0.5738353617,-1.472067984
9160,2.10079745,0.5738353617,-1.472067984
9161,2.10079745,0.5738353617,-1.472067984
9162,2.10079745,0.5738353617,-1.472067984
9163,2.10079745,0.5738353617,-1.472067984
9164,2.10079745,0.5738353617,-1.472067984
9165,2.091205263,0.5981557298,-1.481288809
9166,2.091205263,0.5981557298,-1.481288809
9167,2.091205263,0.5981557298,-1.481288809
9168,2.076379583,0.61229782,-1.481220922
9169,2.126852077,0.6071255571,-1.467266149
9170,2.109394118,0.5744662935,-1.511540643
9171,2.109394118,0.5744662935,-1.511540643
9172,2.109394118,0.5744662935,-1.511540643
9173,2.109394118,0.5744662935,-1.511540643
9174,2.109394118,0.5744662935,-1.511540643
9175,2.109394118,0.5744662935,-1.511540643
9176,2.109394118,0.5744662935,-1.511540643
9177,2.109394118,0.5744662935,-1.511540643
9178,2.102232995,0.5708865162,-1.493659396
9179,2.122060464,0.5446802575,-1.486140059
9180,2.120135005,0.5544558483,-1.46523882
9181,2.102606326,0.5417932629,-1.466941298
9182,2.102606326,0.5417932629,-1.466941298
9183,2.102606326,0.5417932629,-1.466941298
9184,2.110602925,0.524112396,-1.451763585
9185,2.075391497,0.5193963523,-1.436296228
9186,2.062820497,0.5253845919,-1.424183327
9187,2.087410335,0.5262626787,-1.447705335
9188,2.06301634,0.5264393295,-1.465500101
9189,2.06301634,0.5264393295,-1.465500101
9190,2.055986153,0.5645942223,-1.462370142
9191,2.070216123,0.5314181597,-1.478812609
9192,2.059076461,0.5505689483,-1.450139428
9193,2.059076461,0.5505689483,-1.450139428
9194,2.059076461,0.5505689483,-1.450139428
9195,2.059076461,0.5505689483,-1.450139428
9196,2.059076461,0.5505689483,-1.450139428
9197,2.059076461,0.5505689483,-1.450139428
9198,2.043347443,0.5835328153,-1.496065979
9199,2.035166377,0.55861402,-1.463711046
9200,2.042819547,0.5315706389,-1.459470434
9201,2.008883177,0.5510990135,-1.460338677
9202,2.021930091,0.5391465009,-1.459764046
9203,2.031249819,0.5423768311,-1.465172372
9204,2.060305225,0.520859375,-1.479805084
9205,2.060305225,0.520859375,-1.479805084
9206,2.080962034,0.53395471,-1.472809124
9207,2.080962034,0.53395471,-1.472809124
9208,2.135234807,0.558539381,-1.451087367
9209,2.119582659,0.5808805344,-1.492552525
9210,2.119582659,0.5808805344,-1.492552525
9211,2.119582659,0.5808805344,-1.492552525
9212,2.128957362,0.5748016611,-1.494109546
9213,2.128957362,0.5748016611,-1.494109546
9214,2.132710318,0.5557811229,-1.440366311
9215,2.14758913,0.5346932003,-1.446977099
9216,2.127249548,0.55360924,-1.44651134
9217,2.089039502,0.5415011005,-1.437399793
9218,2.10920957,0.5040825496,-1.431794157
9219,2.10920957,0.5040825496,-1.431794157
9220,2.10920957,0.5040825496,-1.431794157
9221,2.096473659,0.5332534826,-1.462271098
9222,2.058038284,0.5132302454,-1.465677322
9223,2.053042752,0.5126673178,-1.44194898
9224,2.075130293,0.5639235264,-1.470090422
9225,2.06885008,0.5823843957,-1.472849579
9226,2.055039756,0.5828050608,-1.517768251
9227,2.059571044,0.552741607,-1.509794643
9228,2.044432611,0.5524277575,-1.494155038
9229,2.044432611,0.5524277575,-1.494155038
9230,2.044432611,0.5524277575,-1.494155038
9231,2.044432611,0.5524277575,-1.494155038
9232,2.059441287,0.5470673786,-1.48061411
9233,2.069665719,0.5605770798,-1.503507695
9234,2.054107054,0.5597489409,-1.487636304
9235,2.011130102,0.5506331896,-1.482954764
9236,2.028997709,0.5559263803,-1.484784007
9237,2.020512634,0.5953038788,-1.476269192
9238,2.020512634,0.5953038788,-1.476269192
9239,2.055287727,0.6101313213,-1.434544563
9240,2.043700222,0.5909425905,-1.42272839
9241,2.041285198,0.6307984589,-1.444071067
9242,2.041285198,0.6307984589,-1.444071067
9243,2.048888495,0.6268198694,-1.451696498
9244,2.024539453,0.605269071,-1.467023132
9245,2.032487588,0.5841746559,-1.412343399
9246,2.032487588,0.5841746559,-1.412343399
9247,2.032487588,0.5841746559,-1.412343399
9248,2.032487588,0.5841746559,-1.412343399
9249,2.075180742,0.5439486528,-1.422378508
9250,2.128023982,0.5491314488,-1.43784035
9251,2.128023982,0.5491314488,-1.43784035
9252,2.13031387,0.5735837693,-1.453445698
9253,2.121351256,0.5863085691,-1.457571493
9254,2.080284696,0.5660378648,-1.432693846
9255,2.080284696,0.5660378648,-1.432693846
9256,2.066574152,0.6030542816,-1.468243503
9257,2.066574152,0.6030542816,-1.468243503
9258,2.066574152,0.6030542816,-1.468243503
9259,2.077238346,0.5804796698,-1.453533043
9260,2.098477613,0.5407759448,-1.465024739
9261,2.119388306,0.5451515833,-1.459819871
9262,2.116376704,0.5496893281,-1.463015945
9263,2.122839804,0.5576971734,-1.44430345
9264,2.122839804,0.5576971734,-1.44430345
9265,2.109340559,0.5549184636,-1.454101977
9266,2.109340559,0.5549184636,-1.454101977
9267,2.074500465,0.5197758377,-1.50199077
9268,2.074500465,0.5197758377,-1.50199077
9269,2.069622364,0.5115497043,-1.474474035
9270,2.065458053,0.5584904226,-1.474246885
9271,2.065458053,0.5584904226,-1.474246885
9272,2.065458053,0.5584904226,-1.474246885
9273,2.082360883,0.5538159563,-1.48239731
9274,2.082360883,0.5538159563,-1.48239731
9275,2.082360883,0.5538159563,-1.48239731
9276,2.082360883,0.5538159563,-1.48239731
9277,2.082360883,0.5538159563,-1.48239731
9278,2.084624927,0.6131002669,-1.476024248
9279,2.084624927,0.6131002669,-1.476024248
9280,2.084624927,0.6131002669,-1.476024248
9281,2.082176777,0.598354502,-1.479873384
9282,2.108359038,0.6033015659,-1.47469232
9283,2.108359038,0.6033015659,-1.47469232
9284,2.077719285,0.5945849252,-1.492896271
9285,2.101388258,0.5670471699,-1.493032804
9286,2.104948123,0.5731236949,-1.482201091
9287,2.101514391,0.5540523677,-1.467915696
9288,2.084774437,0.5687718728,-1.427209755
9289,2.084774437,0.5687718728,-1.427209755
9290,2.068203312,0.5915064545,-1.423665729
9291,2.068203312,0.5915064545,-1.423665729
9292,2.09528193,0.5741056781,-1.424198841
9293,2.083020528,0.5599619552,-1.42689938
9294,2.083020528,0.5599619552,-1.42689938
9295,2.102358112,0.5232161179,-1.461282757
9296,2.038941249,0.5301314207,-1.495955852
9297,2.033183889,0.5411475189,-1.479277377
