"Respondent","RLH","Bx","By","EC"
4111,0.8272972659,1.137792921,-1.410945063,0.3477634529
4112,0.7947646247,1.252651478,0.3809894883,1.535734311
4113,0.8727580427,0.9394106318,-1.30569091,-1.90893185
4114,0.8546750144,1.225112097,0.7322828427,0.9472282229
4115,0.856817542,0.4369892817,-0.4689211208,-3.968813752
4116,0.8906671836,0.8222069276,0.8412623633,2.186426682
4117,0.7684300592,-0.7417161621,0.9226863134,-0.2681530407
4118,0.4089719396,0.5064751803,-0.1696650818,-2.439049207
4119,0.7154886942,-0.4172803557,-1.228534341,-1.983390957
4120,0.8353435981,-0.1444929654,-1.404694656,-1.417571771
4121,0.9166461925,0.6746076309,-1.424872377,-0.717493903
4122,0.5911760197,-0.7130857894,0.147298173,-3.215944307
4123,0.8618298421,-0.1745777409,-0.3887652069,-4.378482346
4124,0.8904982185,0.3784072773,-1.553937377,0.9872773694
4125,0.7782611063,-0.3635101367,0.9282625737,1.716287538
4126,0.8998546982,0.8146714358,0.8624342462,-0.6128752884
4127,0.698688335,0.6158344987,0.7864271514,2.81246178
4128,0.8107883667,-0.8345530818,0.5686622085,-2.027002491
4129,0.9284250449,-0.777199337,-0.929892173,0.2877064533
4130,0.8560621614,0.3549393673,0.3773087945,-3.88531444
4131,0.7560424801,0.1811586045,-1.543730686,-1.039641458
4132,0.7582372798,-1.052528025,-0.2144459709,-1.780967225
4133,0.4463298511,0.02236424058,-0.9866171996,0.9865237775
4134,0.8458467921,-0.01046826768,-0.1414265709,-4.56418706
4135,0.4063653195,0.3047505376,-0.07144322974,2.645940325
4136,0.826106286,-0.8527543652,-1.177306549,0.3902981881
4137,0.8272303446,0.1699010384,1.089450062,1.965231173
4138,0.7332594686,0.005309260043,-1.372242094,-2.01968553
4139,0.7414044289,0.6445648766,-1.500349612,1.390981807
4140,0.7819157173,0.8080947557,-1.27647412,0.3794598829
4141,0.6598054996,-1.097754086,-0.3691174805,1.184512722
4142,0.4293575058,0.1217048325,-0.5159671604,3.11868191
4143,0.7615883859,1.189918425,0.3064284754,-2.572722549
4144,0.8430212858,1.101917305,-1.100572125,-1.273418849
4145,0.8648208792,1.533477984,-0.07724632731,0.8448814916
4146,0.8816277096,1.541623909,-0.3590700279,-0.01246875205
4147,0.7321688289,0.196036055,1.227796218,-0.1474662422
4148,0.8311144025,1.238677976,-1.014724029,-1.805077672
4149,0.7211689542,0.8327076402,-0.004791938806,4.215440385
4150,0.6178596239,-0.5124915501,0.449860463,3.395513013
4151,0.7702405427,-1.159559928,-0.589942657,-0.3105981436
4152,0.8533847871,0.8960142499,0.9746993979,-0.5702769044
4153,0.3667450503,0.2561649333,-0.8726924986,0.8632794408
4154,0.5334764229,-0.7927448011,-0.1186929778,-2.614579691
4155,0.6433206972,1.084720234,-1.01868165,1.30217516
4156,0.6825344965,0.4700083797,-1.285825156,-2.823892278
4157,0.8735443359,1.542740192,-0.4234023312,0.4281393424
4158,0.8774355727,1.563956939,0.1211252971,-0.4520691739
4159,0.8054607006,0.7233549049,-1.413112312,0.9684790126
4160,0.8917768904,0.6956450857,1.033153972,-0.9851832754
4161,0.7768763051,1.271792617,-1.227543322,0.3539460007
4162,0.9099737146,0.4531631029,-1.444861475,-0.1523509233
4163,0.7566456732,1.178877463,-0.9898666278,-2.238726609
4164,0.7511779129,0.5251077716,1.022242441,1.754024422
4165,0.8356429075,-0.5376373033,-1.410775883,0.6072431363
4166,0.8108139802,0.8479709618,-1.301299722,-0.4262220881
4167,0.711022156,0.001185202177,0.8725829537,-3.384306477
4168,0.4929546825,0.8856272765,-0.1142701488,-3.052992039
4169,0.4171408643,0.49517748,0.1257517314,-2.255896633
4170,0.8819942322,1.57206623,-0.8515442951,0.005287381719
4171,0.6555709428,-0.7171672571,0.4087423544,3.062768205
4172,0.5038451974,-0.3228660167,-0.7285099276,1.804261473
4173,0.6655871468,0.006023257992,-0.8762490806,3.666649693
4174,0.4515060348,0.1332185002,-0.9534958023,-0.2190387357
4175,0.860658443,-0.1595210124,1.12952063,-0.7109233398
4176,0.8524586159,0.6992810854,-1.445161554,-1.335850765
4177,0.8108897676,-0.3252687805,-1.331919621,2.123887646
4178,0.7635618058,1.411127153,0.1108087866,1.328157576
4179,0.5782896666,-0.8794206472,-0.3197211508,1.479245887
4180,0.7617824922,-0.2880187156,-1.24341844,-1.424603309
4181,0.7733523006,1.19417767,-1.073483605,0.4271621928
4182,0.5957968933,-0.8481919814,0.05748537022,2.530115895
4183,0.8410418756,0.3717815306,-0.3444569721,-4.162620938
4184,0.8342424756,0.750468762,-1.471522651,1.497248187
4185,0.8408921487,0.03695515571,-0.1904186532,-4.237537548
4186,0.6551215395,-0.1743786831,0.7427336773,3.322993574
4187,0.9093798749,0.1486269042,1.195281772,0.136516597
4188,0.8924309232,0.02977980584,-1.367005607,-1.33466732
4189,0.5483048368,0.0916853188,0.9877440318,-0.5221292987
4190,0.7578492381,1.264133907,-0.96390537,2.636085146
4191,0.6926047814,-0.3752120928,-0.6647915255,3.67103139
4192,0.6592859306,1.039233027,-0.4013163301,2.686269686
4193,0.7690228195,-0.3939012224,-1.306808034,2.248445205
4194,0.6157986437,1.174100446,-0.4690870386,3.241813182
4195,0.6990806002,-0.4469194012,-1.420489436,1.130412002
4196,0.4566141821,0.6383760647,-0.8318345987,0.2633972164
4197,0.8009222211,0.6906940331,-1.446184353,-1.824079845
4198,0.8581350017,1.369443752,-0.7709031842,1.793931594
4199,0.5581975655,0.7395587739,0.08046507112,3.495278206
4200,0.8055534347,1.150138207,-0.4002409872,-2.729340191
4201,0.8814804182,1.373106837,0.1492887109,-1.787302841
4202,0.7998412487,0.736887071,-1.095915819,2.67800539
4203,0.8369140439,0.3921339241,-0.1212839711,-4.3635315
4204,0.6905393538,-0.7984705824,0.8222540405,0.9621602966
4205,0.8094558476,1.122838794,0.4865444868,2.461537001
4206,0.8534623541,0.3490957262,0.03777150797,-4.249359666
4207,0.8556740312,-0.6370910253,-1.254082799,0.0482067581
4208,0.80665456,1.157824856,-1.446434269,-0.3943163662
4209,0.8892444122,1.447826175,-0.571143866,0.4815826663
4210,0.8939541907,1.54703956,-0.1121268151,-0.2581215227
4211,0.9045394435,0.8137510594,0.9949443065,0.2565147983
4212,0.8108866901,1.286200924,-0.5234798032,-2.722745034
4213,0.8363661003,1.600961221,-0.5006210449,1.432397222
4214,0.7723888025,1.195445077,-0.5654120277,3.102313589
4215,0.851501397,1.288233386,0.6169695394,1.386587911
4216,0.5800718782,0.3850303228,-0.7112903509,3.82073423
4217,0.5018463515,-0.25808929,-0.7445142349,2.878303097
4218,0.3984294558,0.4469747642,-0.05872117521,2.331055472
4219,0.8933020552,1.350660871,-0.9039219764,-0.6875871995
4220,0.6743911192,1.282532169,-0.5789029427,-1.632169848
4221,0.7826488961,0.4648649349,-1.267140897,-2.636205894
4222,0.785594325,1.105570362,-1.111843623,2.633952877
4223,0.8789485861,1.409432658,0.2309501369,1.446062047
4224,0.854622205,0.0654516425,-1.413724003,1.595485539
4225,0.5212141395,0.4157614492,0.2007654143,3.695240562
4226,0.9081618039,-0.7056082302,-1.102136116,-1.019858051
4227,0.6380789484,0.01873067486,-1.251249514,-2.839716696
4228,0.7771975767,1.075551553,0.6432049915,-2.710568395
4229,0.7181534392,1.19903408,-0.07713325122,-2.81474686
4230,0.7387542574,-0.8431092354,-0.2489296946,-3.059136365
4231,0.940906138,0.8458068023,-1.280866365,-0.5519601729
4232,0.810723917,-0.8619216455,-0.9193620442,1.792681397
4233,0.4168042404,-0.6340173302,-0.2926130312,0.9792538056
4234,0.8764931331,1.479162523,-0.388407025,0.7440531093
4235,0.7728361381,-0.4659947429,-1.016855721,-2.468950959
4236,0.7008133516,0.8016047115,-1.314110872,1.43732774
4237,0.933771436,1.468770991,-0.05108717279,1.041046007
4238,0.8518928303,1.525198853,-0.4420437598,1.206851873
4239,0.7113886015,1.099567281,0.385150223,0.8546488333
4240,0.9020166702,1.29998543,-1.030247902,-0.001541276584
4241,0.6858033322,1.34179052,-0.01126379413,-1.661998016
4242,0.7771107314,0.07217941364,-1.28124668,-3.188251566
4243,0.8674213788,1.528105449,-0.5456150006,0.971980584
4244,0.597859362,1.242881214,-0.5519523357,0.5528029227
4245,0.5845328431,0.8150464001,-0.4652186158,4.038776082
4246,0.8029585451,1.610958096,-0.6631644513,0.06163394707
4247,0.8292046633,0.2663374325,-0.1770097605,-4.364263582
4248,0.8539115225,0.381046762,-1.433673972,0.8838012083
4249,0.8531390586,-0.05037213286,0.3002671207,-3.77489295
4250,0.8052836399,-0.1808431983,1.132296435,1.488313042
4251,0.8749896057,1.221054874,0.5812915694,1.877232722
4252,0.8640804623,1.383649742,0.02585056965,-1.812615813
4253,0.9101936434,1.243575302,-0.9390839215,-0.03393557318
4254,0.6212548612,-0.5273105323,0.8983409172,1.221575181
4255,0.6733982805,-0.148458451,-1.278246432,2.105750377
4256,0.7712282005,-0.2858945091,-1.409257264,2.094116309
4257,0.5442450352,1.271594413,-0.7122606405,-0.1811696979
4258,0.6457407217,0.6000136479,0.9149092428,-1.477600839
4259,0.852387953,-1.166621471,-0.4277962325,0.3442017011
4260,0.7596752739,-0.7522704733,0.4257737726,2.386094303
4261,0.8889708599,0.7867369381,-1.412041613,-0.5895048526
4262,0.7686933273,1.434904921,0.1012738696,2.393310822
4263,0.9053424379,1.395952672,-0.5859411774,1.329834054
4264,0.4884083455,0.3632855389,-1.065217819,1.768057364
4265,0.8336839904,0.98137496,-1.295831494,-1.7240263
4266,0.4824308462,0.06838419984,-0.7668082914,2.514753399
4267,0.4520969458,-0.3839763656,-0.2773444661,-2.838406816
4268,0.7818753569,-0.1386627182,1.046338345,2.020589255
4269,0.8788291057,-1.10222096,0.1012894425,-1.18156051
4270,0.7079488067,-0.6477989838,-1.192938138,-1.763140974
4271,0.8106729517,1.262303346,-0.9258767807,1.855307062
4272,0.8216835327,0.9678054302,1.037500513,-0.851594728
4273,0.9117361858,1.490661301,0.2491823428,-0.09942008203
4274,0.675221142,-0.3726869758,0.6332707748,-3.476709047
4275,0.8337057148,1.230329891,-1.212836218,1.020115721
4276,0.9154340859,1.145936239,0.585320411,0.5631238228
4277,0.7443838643,0.169003101,-1.452273855,-1.613744401
4278,0.8790141797,0.2783639145,-1.383349511,-2.470803437
4279,0.4748875986,-0.1570045412,0.8989123705,0.1043445726
4280,0.4379367998,0.2553721827,-1.258632584,0.7137886688
4281,0.8172790951,0.4400383745,-1.314408708,2.8899182
4282,0.7830526142,1.455209053,0.1766240572,0.4349610396
4283,0.8151865719,0.4215075514,-1.775803279,-0.2490230866
4284,0.7041801296,-0.3215427092,-1.452843301,0.8091664824
4285,0.3867301172,0.1407352788,-0.3040311716,2.864438327
4286,0.8795985067,1.542311304,0.2713599366,0.2596820312
4287,0.7454902757,1.402021945,-0.3900725329,0.9026966061
4288,0.4516694259,0.5833380802,0.330385248,0.1928484868
4289,0.8968451095,0.2451458794,-1.080163173,-3.215653315
4290,0.4104751189,-0.07787676355,-0.30433797,2.890705589
4291,0.8766974189,0.09443121262,1.150305273,0.6726730396
4292,0.6630875632,1.035726272,-1.144872986,2.077307861
4293,0.5446559251,-0.32167679,-1.054027368,0.6972163599
4294,0.8597999174,1.513937773,-0.5053580607,-1.508277685
4295,0.6099456933,-0.1470084705,1.030426354,1.266937519
4296,0.9095823136,1.143535061,-0.836829308,-1.588319393
4297,0.6135738223,0.668725142,-1.306593025,1.662638473
4298,0.4737911498,0.7798538902,-1.306812241,1.669521378
4299,0.904082102,0.7306209826,-1.452179884,-0.2992201859
4300,0.6958736725,0.6807139633,0.7561345522,-2.451919889
4301,0.9020254656,1.368316748,-0.6042495163,-1.622269464
4302,0.9302734443,0.8896181682,-1.139879158,1.200508802
4303,0.477767848,0.4626478911,-1.409345976,-0.3612072816
4304,0.8785766392,1.310196232,-0.889469761,-0.9661590416
4305,0.8822918055,-0.382400263,0.4188746635,-3.187863131
4306,0.7799264184,0.6524789549,1.005110313,-0.3683266737
4307,0.2926461576,-0.182551742,0.3183376156,-1.028386816
4308,0.8383413009,1.566163231,-0.4699122205,0.5462028286
4309,0.7925212095,1.225239431,-1.179511529,-0.7289871641
4310,0.8158558293,-0.253893361,-1.631959256,0.04254080843
4311,0.6771678731,1.170445595,0.08840780342,2.923194377
4312,0.7471642287,-0.03721084427,-1.440292426,1.215467105
4313,0.889343839,0.7292306696,-1.444626975,0.3256893202
4314,0.8949278927,1.312718707,-0.7860828407,1.860593772
4315,0.7952596713,1.441234058,-0.6827628154,2.254361795
4316,0.8568007086,0.01489382545,-1.360097235,1.614411857
4317,0.864027836,1.512027607,-0.2665179682,-0.2218819761
4318,0.8684049464,1.409355879,-0.7397316235,-0.8112133152
4319,0.4665988837,0.2839092143,-0.8286707708,-2.07087019
4320,0.6398466754,-0.5283817651,-0.3785290154,3.596201592
4321,0.5291087616,0.2018204979,-0.6923895608,3.440703094
4322,0.7488312913,1.237475249,-1.079265069,-1.215823142
4323,0.682917269,-1.136413696,0.2250896023,0.1816996188
4324,0.8434503698,0.656743146,1.031949663,-1.28010696
4325,0.8380103129,-0.123421387,-0.1055382129,-4.53263739
4326,0.8696961733,-0.996501776,0.09894928731,1.572383113
4327,0.760892172,-0.1082426046,-1.479347501,1.030102779
4328,0.7328043379,1.31437575,-0.5703155994,2.987761073
4329,0.5879117621,-0.8313380822,-0.5335740706,2.32922114
4330,0.8337123049,-0.248845687,-0.3409606941,-4.257735952
4331,0.8525338992,0.2604358497,-0.03482170259,-4.363577952
4332,0.8636491554,1.382010428,-0.8996321479,-0.7456176145
4333,0.7359386839,0.2094425902,1.243966496,-1.057940847
4334,0.8584123876,1.443438083,-0.2381350394,2.574229993
4335,0.6450044909,-0.2221025585,-0.9490610224,3.087901103
4336,0.5817141097,0.7502999638,-1.309853384,-0.4866661788
4337,0.6255394471,0.7880417528,-1.463095057,-0.8965149109
4338,0.8132807516,-0.369726615,-1.168935938,-2.907432583
4339,0.8359702941,-0.3479617689,-1.406536315,-0.04265317289
4340,0.7195972181,1.362613884,-0.6086407594,2.549398861
4341,0.8576951894,1.223961939,0.7972451509,-0.3151567999
4342,0.7158095166,-0.7919153893,0.7466837776,1.472251787
4343,0.7716782105,0.8692554338,0.7540916497,2.230527986
4344,0.4094354244,-0.1403671041,-0.1775026553,3.011036718
4345,0.8210796086,1.639318684,-0.004441986711,0.7572774224
4346,0.808059785,-0.3246539356,-1.328652855,-2.090877337
4347,0.8914822328,0.9569149847,-1.119768006,2.060442004
4348,0.8860775507,1.074800095,0.7524672879,-1.866834525
4349,0.8831427038,0.6671209142,-1.351912357,-1.069300865
4350,0.7393779597,1.469192783,-0.1233616912,0.643519962
4351,0.8227712169,0.2002143406,0.06528425479,-4.479162561
4352,0.6618102969,0.9681293437,-0.6468250156,3.571853612
4353,0.4709587762,0.3340242097,0.8482174256,-1.298388929
4354,0.6441933457,0.7824373516,0.5270363806,1.684443104
4355,0.4703068561,-0.1684001951,0.3139307976,3.331878259
4356,0.8440959315,0.6047050875,1.139941821,1.046792047
4357,0.6984729876,-0.204405444,-1.089698381,3.36224001
4358,0.9023423326,0.6426842571,-1.294381297,1.123064959
4359,0.5191234189,-0.04177929074,0.7368068401,-0.5002698068
4360,0.8298036484,1.213796729,-1.222779077,-0.2025547385
4361,0.8637282153,0.7473068274,-0.6684269622,-3.370381067
4362,0.70049919,0.5689072793,-0.9170061184,-3.517883635
4363,0.8695579305,-0.9605986939,0.653708046,-0.2436058577
4364,0.9228014971,0.1585498989,-1.366377285,1.186136961
4365,0.724484963,1.239019196,-0.1935082562,-2.658301212
4366,0.5172138336,-0.6718490668,0.06400211121,2.100299543
4367,0.6589095021,-0.1173742793,-1.279572907,1.84390333
4368,0.4280932407,0.03800692407,0.316556024,2.977007659
4369,0.8602169503,0.8378714233,-1.433354276,-0.3527531185
4370,0.6145552489,-0.2360838175,-1.17254332,2.284213887
4371,0.514521133,-0.5892677169,-0.3919557442,2.554369889
4372,0.911739,1.016489895,-1.101861843,2.162625446
4373,0.4712978856,0.4972012765,-0.8553357374,0.6402008252
4374,0.7976024558,-0.9385772235,-0.3114644451,2.953494314
4375,0.7218753116,-0.9712950187,0.5988844845,-0.3824575389
4376,0.7782404039,1.262475805,-0.9271637022,0.9901965804
4377,0.6956371315,0.9780178544,0.1636469578,-3.069352696
4378,0.5112737743,-0.9287400943,0.4182798391,-0.4329365846
4379,0.7579471066,-0.6721320893,-1.212288338,-0.5569788867
4380,0.5696732094,1.044890179,-0.6126594275,1.619188274
4381,0.8764677315,1.003410733,-0.9900908317,0.1744739394
4382,0.6911009996,1.51929109,-0.07352766307,-0.5317776232
4383,0.6369788821,0.9423484783,-1.080914508,-0.4144756273
4384,0.6689316648,-0.4129544653,-1.03526868,3.139286674
4385,0.9316767755,1.191123292,-1.023564856,0.2733576042
4386,0.4873153677,0.6224183917,-0.02695541973,3.082375185
4387,0.9127424218,1.539979754,-0.6024316123,0.1237189997
4388,0.6464676639,0.259425288,-1.670245249,-1.164513809
4389,0.6211429912,0.7429947943,-1.295256981,-0.4499906269
4390,0.9528299528,1.388415608,-0.1823856164,0.3900758925
4391,0.8222937455,1.193464699,-1.21683667,0.9534747474
4392,0.8978152144,0.9862043293,0.7898879883,-0.1721259099
4393,0.8080834045,0.60487008,-1.316959829,1.98393666
4394,0.7183523572,-1.294956245,0.2480057595,0.03573875227
4395,0.7750214774,1.151055921,-1.4095268,-0.4593814991
4396,0.9005280677,0.8752923631,-1.476570487,1.24803856
4397,0.8417905526,0.1574084604,0.2551852609,-4.114980726
4398,0.2947593501,-0.323819509,-0.02587861654,-0.7111046844
4399,0.6029572719,-0.4423437398,-0.693696511,-3.130830295
4400,0.8141008611,1.526755804,-0.9809197647,-0.2502067598
4401,0.5381574704,0.4850134613,-0.7994432304,2.991924624
4402,0.8254885545,1.132396576,-1.049635544,-1.903694025
4403,0.7941867154,-0.857825385,-0.9742811337,-1.771407142
4404,0.6445425902,-0.2834204786,-1.404217209,-0.07841232482
4405,0.8268918123,-1.258025127,-0.6889611219,-0.4789420068
4406,0.8620607286,1.488347316,-0.6361596022,1.440593219
4407,0.78029261,1.064357726,-1.254999272,-0.6993226323
4408,0.2903923126,-0.1711797497,-0.3008043248,-1.571762297
4409,0.7879759162,-0.6561104613,-0.8455571943,-2.750868157
4410,0.8453248053,1.435151644,-0.497392564,2.248779626
4411,0.606996114,0.5627132438,-0.8047398752,3.481124458
4412,0.447588946,0.4047059648,0.03361830946,2.95069588
4413,0.7315375075,-0.5746320604,0.441990121,-3.311164393
4414,0.7636013844,-1.077558658,-0.6020831062,-1.94196867
4415,0.8800962387,1.410281218,-0.3633457133,-0.6754620127
4416,0.6389498709,0.7435576368,-0.3733683462,-3.721917564
4417,0.7563414939,0.2872783785,-1.496259033,-1.789759049
4418,0.6323151555,0.5619912076,-0.6850565387,3.317412092
4419,0.8958244144,0.9616195242,-1.414887047,0.002844112285
4420,0.8405360051,1.331636999,-1.115500515,0.07087791091
4421,0.8173694888,1.570414474,-0.194286545,-1.573241323
4422,0.8998879083,1.512845516,-0.2409227555,1.081204079
4423,0.8232622552,-0.354408795,-1.316402277,1.305083028
4424,0.7824245196,1.494449807,-0.7261272898,1.560098731
4425,0.4800161567,-0.2893010746,-0.475712118,2.953018509
4426,0.5375185054,1.145750101,-0.3561392709,-2.981948716
4427,0.7829947077,-0.2829748715,0.8620586276,2.366385485
4428,0.8830605492,0.570433196,-1.337941583,1.581260527
4429,0.7335608948,-0.3870492312,0.9964229738,1.12260985
4430,0.8324124997,0.7133143206,-1.574926217,0.01304734033
4431,0.8419666757,1.213315129,-1.219714089,-0.6912077216
4432,0.777075046,1.687696589,-0.4194963793,0.6076955371
4433,0.7111114132,-0.8415656577,0.5709730712,1.648809383
4434,0.5497811948,-1.065615767,-0.3045185,-1.403740653
4435,0.8503291162,1.052087818,-1.227136489,-0.3306668937
4436,0.8730502646,1.436744023,-0.2914574738,-1.828701069
4437,0.5924511669,0.4923707402,-0.5177208884,4.341674486
4438,0.8371827533,1.622148213,-0.1644861921,0.375199528
4439,0.5058284868,0.1866149559,-1.465639325,0.07904840333
4440,0.9224971474,1.319438309,0.08572752174,1.289899912
4441,0.7667522306,-0.700752901,-0.9411013801,2.273593927
4442,0.4337550655,-0.4073679007,-0.4382968145,2.133708692
4443,0.6261749609,-0.5712776122,-0.2352370626,-3.866624787
4444,0.8329797853,0.6513221582,-0.3861263758,-4.071788638
4445,0.4751184406,0.03039500648,0.4668523078,2.982312812
4446,0.8775070741,0.04744535753,-1.037643679,-3.282145214
4447,0.5856237018,0.7819023427,-0.7143562745,3.381543452
4448,0.5314377549,-0.3944166897,0.5731290001,2.260942625
4449,0.6162325239,1.362923573,-0.2954614421,-1.478431315
4450,0.9003775319,0.5795694833,-1.476743346,-0.6211705959
4451,0.9012587525,0.6959778835,-1.362825375,1.156301669
4452,0.7865178924,0.6418856876,-1.567053053,1.041738967
4453,0.6699922516,1.279528501,-1.041341189,-0.1306691698
4454,0.8497672045,-0.1130139948,-0.5242142743,-4.001255276
4455,0.4496295247,0.07327317947,-0.9497091731,-1.560623777
4456,0.9238170097,-0.4387985622,0.8931988079,-1.132763835
4457,0.8223212536,0.3135069285,-1.411956061,2.469766811
4458,0.2968051324,0.4595252756,0.00558004629,0.5322015322
4459,0.9348452862,1.356897191,-0.7114355795,-0.2905333417
4460,0.7369662977,-0.3943709567,-0.8203472288,3.376492677
4461,0.4130232396,0.2633225259,0.4081654291,-2.557626921
4462,0.377252531,0.3294245843,-0.9733611666,0.2382703978
4463,0.4821209443,0.9920385514,-0.4238630473,-1.85950271
4464,0.8512573308,0.2692532452,-0.5075077682,-4.380165481
4465,0.6103813203,1.052471961,0.1248486451,0.5493018168
4466,0.867922286,1.08772149,-1.150435472,1.115362285
4467,0.8577273696,1.480871562,0.06407019367,-0.9385636398
4468,0.7117646198,-0.4536955866,-1.338024178,-1.639954532
4469,0.7509346366,1.480256828,0.2652046144,-0.3440552316
4470,0.8220701011,1.48645905,-0.07070665479,-1.506125645
4471,0.6929823749,1.265577464,-0.3938541791,-3.113048381
4472,0.8618583871,0.4949324167,-1.240978305,1.595347027
4473,0.8131633122,1.593346724,-0.5609170059,0.4269136774
4474,0.5564859214,-0.8846480558,0.4775930081,-1.133501441
4475,0.7108597082,-0.1587427302,-1.294401022,1.911891769
4476,0.8164557691,1.394900841,0.1637335096,2.845838059
4477,0.842084618,0.3636046447,0.2906543701,-4.136050852
4478,0.8305583281,1.27373007,-1.137489879,-0.3698407882
4479,0.6933895233,0.5667158817,-1.549545863,0.1029186895
4480,0.8783940525,0.9195604214,-1.236158948,1.700363631
4481,0.4194176828,0.1778775361,-0.1920309786,-3.082065679
4482,0.714808612,0.8537325709,-1.210965528,-2.722397303
4483,0.6740521233,0.631243277,0.9260487685,2.632006207
4484,0.9107558739,0.3058468609,-1.560775239,0.9659377586
4485,0.7351576775,1.195216311,-0.1389726011,3.29025176
4486,0.907134335,1.231303629,-0.8845075584,-0.950668931
4487,0.8726071758,1.286585496,-0.9158048404,2.501068805
4488,0.6123139792,0.297258051,-0.7286011918,4.271674951
4489,0.8148424441,1.487381667,-0.4514759544,-1.348273043
4490,0.9332382567,1.445765688,-0.08518566999,0.7007936905
4491,0.3349580965,-0.333672765,-0.4539155881,1.391472293
4492,0.8928911397,0.8605161396,-1.146462616,0.8828742305
4493,0.794137387,-0.04266228362,-1.507053525,0.73980697
4494,0.8297650779,1.473495107,0.1255567831,1.472438475
4495,0.830512034,1.376518358,-0.2054015138,-1.985648026
4496,0.5587600685,1.201459021,-0.7701009312,0.7441599792
4497,0.8797578442,0.8780445448,-1.481376736,-1.177049492
4498,0.9036348354,1.470886998,-0.02605618518,0.6514545927
4499,0.4190758581,0.4975619092,-0.5228956149,1.745159726
4500,0.6921900486,1.307606324,0.676936817,-0.0574600413
4501,0.432185213,0.3259996041,-0.1357283139,3.242392621
4502,0.9525632237,0.7113765025,-1.289810509,0.4124557474
4503,0.829496043,0.6397657906,0.981114095,-1.102000864
4504,0.9112552488,1.421568421,-0.9475707685,0.4185544051
4505,0.4854630953,-0.4029387315,-0.4928568501,3.099492224
4506,0.8908033617,1.414391264,0.06024100563,1.345597457
4507,0.9225208847,0.7551594418,-1.259044259,1.510186403
4508,0.8794447139,-0.4314774055,-0.2065861021,-4.023772683
4509,0.744618443,1.101540675,-1.07598227,-1.952729652
4510,0.4154595695,0.1030567634,-1.094244486,1.123272728
4511,0.8281069541,0.2215042379,-1.112047075,-3.279361575
4512,0.7619344575,1.005957306,0.5274495564,-2.554550355
4513,0.6208966133,0.6150468299,0.7779036091,3.287978429
4514,0.7266111172,-0.3175063878,-1.56757931,0.3734849483
4515,0.4583799035,0.717211095,0.3914094412,0.7624495113
4516,0.9238145886,1.279164838,-0.8449669105,1.484379459
4517,0.9158579818,-0.2062433958,-1.280810714,1.286727244
4518,0.4946329745,-0.796567111,0.32157173,-0.7472677459
4519,0.8472747465,0.2975002651,-1.545081641,0.47734168
4520,0.8832539854,1.16170622,-1.053238499,-1.371895117
4521,0.7316102375,1.459844594,-0.03694948293,-1.085124692
4522,0.8400261564,1.242230091,0.4382414602,1.639219973
4523,0.9316652726,0.6709440067,-1.220740624,1.491817923
4524,0.5606238612,0.1053704555,-1.170319246,-1.861571883
4525,0.6744175635,0.1069916023,0.9853270462,2.971479786
4526,0.7939107582,1.492090547,-0.5525623814,-1.088143487
4527,0.8202320237,-0.1290319414,-1.453839481,0.579342239
4528,0.5419917667,-0.08033075442,-0.7605861603,3.136245226
4529,0.7819791308,0.8367289741,-0.9259583295,3.539244297
4530,0.3086165424,0.5098204408,0.07267517424,-0.9963479395
4531,0.8438071985,-0.3398540227,-0.1978700098,-4.316563468
4532,0.8522163464,-0.04525931379,-0.3755784829,-4.328659204
4533,0.744767474,1.33216973,0.1308451984,1.764011213
4534,0.8587924691,0.01232515153,-1.553917856,-0.2704188506
4535,0.4409139871,-0.4160685772,-0.5943517631,-1.760780786
4536,0.6473398244,0.4378343807,-0.801049729,-3.736780634
4537,0.5861545686,0.1679010771,0.76069673,2.598919955
4538,0.8152632491,-0.63515546,-1.182085722,0.9154584653
4539,0.8578232821,0.9620931835,-1.43827073,-1.042718238
4540,0.8337225247,0.0910729493,0.01989358081,-4.643339154
4541,0.7427201429,1.260303075,0.3110397056,2.947795741
4542,0.8039595009,0.111918276,-1.64522085,-0.4718342737
4543,0.8372271325,-0.2364092851,-1.427041691,-1.352117442
4544,0.8836758843,-1.141133118,0.1485811539,0.8735542819
4545,0.5726014847,1.437217747,0.05474634131,0.5799973847
4546,0.8794743421,1.008076518,-0.9890811936,2.151837949
4547,0.7681886356,0.6455677191,0.8392110855,-2.666569532
4548,0.8641220845,0.8757740903,-1.264962858,1.992385783
4549,0.7237928871,0.4655672139,1.151708788,-0.7511586504
4550,0.7571888105,0.5827001996,1.129865439,-1.463144506
4551,0.7751217693,-1.09381115,0.004685177838,1.424287656
4552,0.8639871613,0.9474430016,-1.456022425,0.5003994446
4553,0.5348840387,0.3092211264,-1.377324923,1.391146922
4554,0.4296942834,-0.1610681066,-0.7757332518,-2.738253092
4555,0.370497378,0.1342851485,-0.04615880282,2.562497801
4556,0.814514541,1.466029453,-0.05901761427,1.123400827
4557,0.7913896683,0.5631019785,1.067918556,0.4324750669
4558,0.8775127753,1.534464078,-0.50526786,-0.459370682
4559,0.8233842089,1.584075243,-0.6252145706,-0.6008307352
4560,0.8101403144,1.083467877,0.914987,0.6388317648
4561,0.7199513964,1.532491795,-0.8477948009,0.7003337386
4562,0.8646048565,-0.5112742907,0.805707206,1.99771947
4563,0.8164733046,1.135385202,-1.371946419,-0.4255976908
